row_id,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
193338,Air_India,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.08,45,4357
154209,Vistara,Hyderabad,Evening,one,Morning,Delhi,Economy,16.17,17,6474
77512,Air_India,Mumbai,Morning,one,Afternoon,Chennai,Economy,26.67,3,9201
289669,Air_India,Chennai,Night,zero,Night,Delhi,Business,2.83,38,27792
194950,GO_FIRST,Chennai,Afternoon,one,Night,Bangalore,Economy,9.0,17,4612
152188,Indigo,Kolkata,Night,one,Early_Morning,Chennai,Economy,6.33,45,3015
293821,Vistara,Chennai,Night,one,Morning,Bangalore,Business,14.25,10,44144
196724,Air_India,Chennai,Early_Morning,one,Morning,Bangalore,Economy,26.75,37,6203
221482,Vistara,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,43,51697
121967,GO_FIRST,Kolkata,Evening,one,Night,Delhi,Economy,7.08,17,6488
5941,Vistara,Delhi,Evening,one,Night,Mumbai,Economy,6.0,30,7575
144190,Indigo,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.25,17,6489
267323,Vistara,Kolkata,Night,one,Morning,Mumbai,Business,13.42,49,64831
268233,Vistara,Kolkata,Afternoon,one,Morning,Bangalore,Business,19.5,17,60978
171752,Indigo,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.75,12,5293
16611,Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,33,4896
179260,Indigo,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,36,1788
238004,Air_India,Mumbai,Evening,one,Evening,Hyderabad,Business,24.33,1,50810
42443,SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,3.0,46,2637
138651,GO_FIRST,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,14.17,24,6109
209616,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Business,12.83,28,59033
293694,Vistara,Chennai,Morning,one,Evening,Bangalore,Business,8.0,8,44144
228293,Vistara,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,34,22140
22134,Vistara,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,13,13410
248416,Vistara,Bangalore,Evening,zero,Night,Delhi,Business,2.75,47,32923
236893,Vistara,Mumbai,Night,one,Morning,Kolkata,Business,10.67,36,62045
271527,Air_India,Kolkata,Morning,one,Morning,Hyderabad,Business,25.5,28,52063
125129,Air_India,Kolkata,Night,one,Night,Delhi,Economy,21.33,35,7480
89403,Vistara,Bangalore,Evening,one,Night,Delhi,Economy,4.58,28,4111
105424,SpiceJet,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.33,21,4814
86831,GO_FIRST,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,10.0,16,4028
283720,Air_India,Hyderabad,Night,one,Night,Kolkata,Business,25.42,18,48795
40817,GO_FIRST,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.83,36,4896
280661,Air_India,Hyderabad,Evening,one,Evening,Bangalore,Business,24.0,9,56590
227644,Air_India,Mumbai,Morning,one,Night,Delhi,Business,14.42,27,53152
127018,AirAsia,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.33,47,3014
250009,Vistara,Bangalore,Morning,one,Night,Mumbai,Business,8.58,17,69244
69414,Air_India,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,4.25,45,2835
57573,GO_FIRST,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,28,5102
136801,Air_India,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.42,11,14364
60022,Vistara,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,41,6450
145712,Air_India,Kolkata,Evening,one,Morning,Hyderabad,Economy,15.0,30,4489
285446,Air_India,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.08,4,40843
32548,Vistara,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,30,5761
218072,Vistara,Delhi,Night,one,Evening,Kolkata,Business,19.17,34,65529
191875,Air_India,Chennai,Morning,one,Evening,Mumbai,Economy,11.5,34,5740
237519,Vistara,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.58,43,73581
243281,Vistara,Mumbai,Afternoon,one,Night,Chennai,Business,7.83,27,49613
218308,Air_India,Delhi,Morning,one,Morning,Kolkata,Business,23.92,38,43376
69458,AirAsia,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,45,4432
248133,Vistara,Bangalore,Morning,one,Evening,Delhi,Business,10.25,43,50361
53443,GO_FIRST,Mumbai,Night,one,Afternoon,Bangalore,Economy,17.92,5,12847
299718,Vistara,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.08,40,51457
247456,Vistara,Bangalore,Night,zero,Night,Delhi,Business,2.58,35,32923
188890,Air_India,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.0,13,9141
88663,SpiceJet,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,24,5654
105785,Air_India,Bangalore,Night,one,Afternoon,Kolkata,Economy,17.5,23,7529
88349,Indigo,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.17,23,3834
26942,Indigo,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,39,7572
247049,Vistara,Bangalore,Evening,zero,Night,Delhi,Business,2.75,30,32923
96817,GO_FIRST,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,18,2201
260134,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,15.92,28,44280
182918,Vistara,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,20,5206
228392,Vistara,Mumbai,Afternoon,one,Night,Delhi,Business,7.17,34,59021
26897,Vistara,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,39,6578
287601,Vistara,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.75,49,51707
266563,Vistara,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,38,62591
121092,SpiceJet,Kolkata,Afternoon,one,Morning,Delhi,Economy,20.17,12,6488
76164,GO_FIRST,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,10.67,41,6293
77589,Vistara,Mumbai,Morning,two_or_more,Night,Chennai,Economy,11.25,3,16716
56102,Vistara,Mumbai,Morning,one,Evening,Bangalore,Economy,8.25,20,6450
57473,Air_India,Mumbai,Evening,one,Afternoon,Bangalore,Economy,18.5,27,6502
198449,Vistara,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.92,9,15963
210823,Vistara,Delhi,Evening,one,Morning,Mumbai,Business,15.58,39,51384
251369,Vistara,Bangalore,Morning,zero,Morning,Mumbai,Business,1.75,33,20760
243399,Vistara,Mumbai,Afternoon,one,Morning,Chennai,Business,18.17,28,61933
219670,Vistara,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,11,53937
73919,GO_FIRST,Mumbai,Night,one,Morning,Hyderabad,Economy,11.5,27,3282
143961,Air_India,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,28.17,15,10545
299968,Vistara,Chennai,Evening,one,Morning,Hyderabad,Business,16.0,45,51457
162474,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.17,29,4975
112516,AirAsia,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.17,26,1714
148783,Air_India,Kolkata,Early_Morning,two_or_more,Night,Chennai,Economy,15.83,10,28582
21012,SpiceJet,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,7,6060
217959,Air_India,Delhi,Evening,zero,Evening,Kolkata,Business,2.25,33,27976
37423,Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,14.0,16,8719
126522,AirAsia,Kolkata,Night,one,Morning,Delhi,Economy,11.33,44,3014
224420,Vistara,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,41,57992
150215,Air_India,Kolkata,Morning,one,Evening,Chennai,Economy,8.58,25,5390
260428,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,16.08,33,60396
294039,Vistara,Chennai,Afternoon,one,Morning,Bangalore,Business,22.25,14,44144
13816,Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,21,3253
268418,Vistara,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,20,52287
82526,Air_India,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.92,38,6297
920,SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5953
141974,Indigo,Kolkata,Afternoon,one,Night,Bangalore,Economy,6.75,46,4944
136960,AirAsia,Kolkata,Afternoon,two_or_more,Late_Night,Bangalore,Economy,11.5,13,3862
229696,Vistara,Mumbai,Evening,zero,Evening,Delhi,Business,2.17,47,29980
128649,Air_India,Kolkata,Night,one,Morning,Mumbai,Economy,9.33,10,11214
81220,Vistara,Mumbai,Night,one,Evening,Chennai,Economy,19.42,29,8687
228757,Air_India,Mumbai,Morning,one,Evening,Delhi,Business,9.92,38,39610
286162,Air_India,Hyderabad,Night,one,Morning,Chennai,Business,12.08,20,51595
50497,Air_India,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,38,7490
221,Vistara,Delhi,Evening,one,Night,Mumbai,Economy,28.25,2,15353
55214,Vistara,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.58,15,15813
290278,Vistara,Chennai,Night,one,Evening,Delhi,Business,20.42,48,57920
118763,Vistara,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,39,6120
272640,Air_India,Kolkata,Afternoon,one,Morning,Chennai,Business,21.92,3,56207
162085,AirAsia,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,10.25,27,2250
129425,AirAsia,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.08,15,3987
25293,Indigo,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,31,2482
221159,Vistara,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,37,59537
281326,Vistara,Hyderabad,Morning,one,Evening,Bangalore,Business,10.75,21,38099
53231,Air_India,Mumbai,Evening,one,Night,Bangalore,Economy,26.83,4,8936
79562,Air_India,Mumbai,Evening,one,Morning,Chennai,Economy,13.92,18,4417
222632,Vistara,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,14,27864
263717,Air_India,Kolkata,Evening,one,Afternoon,Delhi,Business,17.33,45,43910
223677,Air_India,Delhi,Evening,one,Morning,Chennai,Business,17.08,30,45257
251868,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,8.0,38,67004
30714,Air_India,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,17,6790
87626,AirAsia,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,19,14313
204578,Indigo,Chennai,Afternoon,one,Night,Hyderabad,Economy,10.08,25,2862
136886,Indigo,Kolkata,Morning,one,Evening,Bangalore,Economy,10.5,12,7466
28967,Air_India,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,3,11310
148513,Indigo,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.25,7,14301
71427,Vistara,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,5.08,10,10058
224305,Vistara,Delhi,Night,one,Evening,Chennai,Business,22.25,39,65944
124605,GO_FIRST,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.58,32,6324
207413,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Business,14.33,8,71056
122314,GO_FIRST,Kolkata,Morning,one,Evening,Delhi,Economy,8.92,19,6294
1355,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,9,9840
1184,Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,8,9840
282615,Vistara,Hyderabad,Night,one,Evening,Bangalore,Business,20.17,43,41974
258507,Vistara,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,23.33,42,37985
43885,GO_FIRST,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,7,5942
253881,Vistara,Bangalore,Morning,one,Evening,Kolkata,Business,8.33,18,60508
90559,Air_India,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,5.5,33,4294
110103,Air_India,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,3.75,6,4339
109890,Air_India,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.25,4,4339
254697,Air_India,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.0,30,60508
221452,Air_India,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.75,43,37668
186041,GO_FIRST,Chennai,Evening,one,Morning,Delhi,Economy,14.83,40,3219
91730,Indigo,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.17,39,3236
242719,Air_India,Mumbai,Early_Morning,one,Night,Chennai,Business,16.58,19,49613
97230,Indigo,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,20,4190
61588,Air_India,Mumbai,Evening,one,Evening,Kolkata,Economy,23.83,1,16013
122919,SpiceJet,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,22,9136
111787,Indigo,Bangalore,Afternoon,one,Night,Hyderabad,Economy,8.08,20,4338
252351,Vistara,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,26.0,44,35586
62323,Vistara,Mumbai,Night,one,Morning,Kolkata,Economy,10.83,6,16023
89468,Air_India,Bangalore,Evening,one,Evening,Delhi,Economy,23.67,28,4105
270030,Vistara,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.25,46,52287
207251,Air_India,Delhi,Morning,one,Night,Mumbai,Business,15.75,7,41113
61415,AirAsia,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.25,49,3175
276091,Air_India,Hyderabad,Night,zero,Night,Delhi,Business,2.17,28,24122
257879,Vistara,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,32,56588
202294,Indigo,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,46,4079
25458,Air_India,Delhi,Night,two_or_more,Night,Kolkata,Economy,26.42,31,9523
271057,Vistara,Kolkata,Morning,one,Early_Morning,Hyderabad,Business,21.42,19,49207
632,Air_India,Delhi,Morning,one,Night,Mumbai,Economy,14.75,5,7468
212553,Vistara,Delhi,Morning,one,Evening,Bangalore,Business,10.42,9,57017
5525,Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.17,29,2476
118923,Vistara,Bangalore,Morning,one,Morning,Chennai,Economy,23.33,41,4672
117294,Vistara,Bangalore,Morning,one,Night,Chennai,Economy,13.58,23,4672
216116,Air_India,Delhi,Morning,one,Afternoon,Kolkata,Business,28.08,6,47545
162211,Air_India,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.08,27,5409
235133,Vistara,Mumbai,Evening,one,Evening,Kolkata,Business,23.83,14,64285
27724,Indigo,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.17,44,2482
286103,Vistara,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,19,41314
285281,Vistara,Hyderabad,Morning,one,Evening,Kolkata,Business,9.58,47,79461
238345,Air_India,Mumbai,Evening,one,Morning,Hyderabad,Business,16.92,7,45693
193154,AirAsia,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.25,44,1830
134734,SpiceJet,Kolkata,Evening,one,Evening,Mumbai,Economy,21.92,44,6625
255583,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,43,79296
144160,Air_India,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.58,17,5565
44932,Vistara,Mumbai,Afternoon,one,Night,Delhi,Economy,6.42,12,12138
193465,Air_India,Chennai,Morning,one,Morning,Mumbai,Economy,25.33,46,4357
105796,Vistara,Bangalore,Morning,one,Night,Kolkata,Economy,13.0,23,8112
162296,GO_FIRST,Hyderabad,Afternoon,one,Night,Mumbai,Economy,5.67,28,4165
18991,GO_FIRST,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,44,4501
206690,Vistara,Delhi,Evening,one,Night,Mumbai,Business,26.83,1,63737
24610,GO_FIRST,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,26,7790
287876,Air_India,Chennai,Early_Morning,one,Evening,Delhi,Business,13.0,7,45185
153143,AirAsia,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,13.0,8,10017
182083,Indigo,Chennai,Night,one,Morning,Delhi,Economy,10.5,15,7140
230396,Vistara,Mumbai,Evening,one,Night,Bangalore,Business,5.75,6,79024
151252,Vistara,Kolkata,Evening,one,Morning,Chennai,Economy,15.17,35,6290
215651,Vistara,Delhi,Morning,one,Evening,Bangalore,Business,7.42,46,54777
277448,Vistara,Hyderabad,Morning,one,Night,Mumbai,Business,13.5,5,66267
40678,Indigo,Delhi,Afternoon,one,Evening,Chennai,Economy,6.25,35,6523
73496,GO_FIRST,Mumbai,Morning,one,Night,Hyderabad,Economy,11.92,24,3916
104828,GO_FIRST,Bangalore,Morning,one,Night,Kolkata,Economy,13.92,17,5177
252218,Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,7.92,42,67004
212823,Vistara,Delhi,Evening,one,Early_Morning,Bangalore,Business,12.0,12,62617
64991,Vistara,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,21,5949
970,Air_India,Delhi,Evening,one,Night,Mumbai,Economy,3.75,7,5955
291623,Vistara,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.58,22,49553
262144,Air_India,Kolkata,Afternoon,zero,Evening,Delhi,Business,2.5,17,28510
149352,Air_India,Kolkata,Morning,one,Night,Chennai,Economy,13.92,16,9867
3227,GO_FIRST,Delhi,Evening,one,Night,Mumbai,Economy,4.75,18,4168
104639,AirAsia,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5.83,16,3393
240229,Vistara,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,5.08,32,60365
66913,SpiceJet,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,31,6093
50134,GO_FIRST,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,2463
207684,Vistara,Delhi,Afternoon,one,Evening,Mumbai,Business,5.0,11,44081
97897,Air_India,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.25,23,6578
122031,Indigo,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,17,8442
94789,Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.08,6,11205
281988,Vistara,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,12.0,32,56702
134619,Indigo,Kolkata,Early_Morning,zero,Morning,Mumbai,Economy,3.17,44,4499
211659,Vistara,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,47,29992
250489,Vistara,Bangalore,Morning,one,Evening,Mumbai,Business,6.75,23,54684
181648,AirAsia,Chennai,Night,one,Morning,Delhi,Economy,10.92,12,7353
50467,Air_India,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,38,5840
224014,Vistara,Delhi,Evening,one,Night,Chennai,Business,6.33,35,53512
260414,Vistara,Bangalore,Morning,one,Evening,Chennai,Business,6.58,33,60396
230887,Air_India,Mumbai,Evening,one,Evening,Bangalore,Business,22.25,12,54608
298287,Vistara,Chennai,Morning,one,Night,Hyderabad,Business,12.17,8,51457
133171,Air_India,Kolkata,Evening,one,Evening,Mumbai,Economy,25.0,36,4478
289892,Vistara,Chennai,Afternoon,one,Night,Delhi,Business,8.17,41,76736
98996,Air_India,Bangalore,Late_Night,one,Evening,Mumbai,Economy,15.17,29,5850
120540,Vistara,Kolkata,Night,one,Morning,Delhi,Economy,12.0,8,13629
284700,Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Business,9.83,36,74981
30564,GO_FIRST,Delhi,Evening,one,Morning,Hyderabad,Economy,13.83,16,5657
87209,Vistara,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,18,3496
109783,Vistara,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,2,20614
90991,Indigo,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.75,35,4500
92794,AirAsia,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,44,3467
64409,Indigo,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.08,18,5579
187470,AirAsia,Chennai,Morning,two_or_more,Night,Delhi,Economy,13.25,49,4064
67455,Vistara,Mumbai,Evening,one,Morning,Kolkata,Economy,12.83,34,5949
198538,Vistara,Chennai,Early_Morning,one,Evening,Kolkata,Economy,9.83,10,14014
176419,Indigo,Hyderabad,Morning,one,Afternoon,Chennai,Economy,3.92,3,7136
53693,Indigo,Mumbai,Morning,one,Evening,Bangalore,Economy,8.83,7,7387
221151,Vistara,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,37,53937
9633,Air_India,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,48,2476
216974,Vistara,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.08,18,65529
186665,GO_FIRST,Chennai,Evening,one,Late_Night,Delhi,Economy,7.0,44,2712
156745,Air_India,Hyderabad,Night,one,Morning,Delhi,Economy,12.0,36,4387
213632,Vistara,Delhi,Afternoon,one,Evening,Bangalore,Business,6.42,22,54777
293911,Vistara,Chennai,Night,one,Afternoon,Bangalore,Business,19.5,11,67706
87431,AirAsia,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.67,19,2723
290574,Air_India,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.17,6,30080
100514,Vistara,Bangalore,Morning,one,Night,Mumbai,Economy,12.33,37,6568
23720,Indigo,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,22,3999
81000,Indigo,Mumbai,Morning,one,Evening,Chennai,Economy,6.92,28,4069
17383,GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,9.25,37,4020
169411,Air_India,Hyderabad,Morning,one,Night,Bangalore,Economy,8.75,38,6734
255661,Vistara,Bangalore,Morning,one,Morning,Kolkata,Business,24.17,45,51817
121204,Vistara,Kolkata,Morning,one,Night,Delhi,Economy,11.17,12,17996
269870,Vistara,Kolkata,Early_Morning,one,Evening,Bangalore,Business,11.67,43,60978
131017,GO_FIRST,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,24,4499
80514,Indigo,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.92,25,3000
214364,Air_India,Delhi,Evening,one,Morning,Bangalore,Business,17.33,31,42457
197634,Indigo,Chennai,Evening,zero,Evening,Bangalore,Economy,1.0,48,1443
2205,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,13,9840
1602,Air_India,Delhi,Morning,one,Night,Mumbai,Economy,15.75,10,14880
108617,Air_India,Bangalore,Night,one,Evening,Kolkata,Economy,22.17,42,6583
46732,SpiceJet,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,21,2614
224245,Air_India,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,39,27864
63470,Indigo,Mumbai,Late_Night,one,Morning,Kolkata,Economy,8.33,13,9671
185133,GO_FIRST,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.58,34,4827
128345,Indigo,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,8,7959
216347,Vistara,Delhi,Evening,one,Morning,Kolkata,Business,16.92,9,61049
279008,Vistara,Hyderabad,Evening,one,Night,Mumbai,Business,6.17,29,64890
74647,Indigo,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58,31,8302
52305,Air_India,Mumbai,Morning,one,Evening,Delhi,Economy,6.83,47,3542
9767,Air_India,Delhi,Afternoon,one,Night,Mumbai,Economy,8.67,48,6312
151873,Air_India,Kolkata,Morning,one,Morning,Chennai,Economy,23.25,41,7420
212915,Vistara,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,14,32859
39837,Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.83,30,8719
252252,Vistara,Bangalore,Night,zero,Night,Mumbai,Business,1.75,43,20760
151373,Vistara,Kolkata,Morning,one,Morning,Chennai,Economy,25.42,36,7141
126139,GO_FIRST,Kolkata,Early_Morning,one,Evening,Delhi,Economy,13.67,41,6324
187107,Indigo,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.0,47,2051
67086,Vistara,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,32,5949
10046,Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,1,16088
76070,Vistara,Mumbai,Morning,one,Night,Hyderabad,Economy,12.5,41,3971
173764,Vistara,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.42,28,5960
78063,Vistara,Mumbai,Afternoon,one,Morning,Chennai,Economy,18.17,7,11129
215107,Vistara,Delhi,Evening,zero,Night,Bangalore,Business,2.83,40,32859
52559,GO_FIRST,Mumbai,Evening,one,Early_Morning,Delhi,Economy,11.42,48,4979
93285,GO_FIRST,Bangalore,Evening,one,Late_Night,Delhi,Economy,9.58,46,4028
145157,Air_India,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.08,25,5565
96075,GO_FIRST,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,14,5177
201761,Air_India,Chennai,Morning,one,Afternoon,Kolkata,Economy,28.58,41,4363
205923,Indigo,Chennai,Afternoon,one,Night,Hyderabad,Economy,5.92,41,1105
198458,Vistara,Chennai,Afternoon,one,Evening,Kolkata,Economy,7.42,9,17118
80273,SpiceJet,Mumbai,Night,one,Evening,Chennai,Economy,18.67,23,4394
190372,Vistara,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,24,2960
14335,Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,13.0,23,4496
62719,Vistara,Mumbai,Night,one,Morning,Kolkata,Economy,9.83,9,11129
10545,GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,7.17,4,13411
114603,Air_India,Bangalore,Morning,one,Night,Hyderabad,Economy,13.17,42,5780
275353,Vistara,Hyderabad,Morning,one,Night,Delhi,Business,12.17,13,54115
81842,Vistara,Mumbai,Morning,zero,Morning,Chennai,Economy,2.08,34,3020
121871,SpiceJet,Kolkata,Morning,one,Evening,Delhi,Economy,7.58,16,9136
285178,Vistara,Hyderabad,Morning,one,Evening,Kolkata,Business,9.58,45,79461
241254,Vistara,Mumbai,Night,one,Evening,Hyderabad,Business,19.08,46,58125
48647,AirAsia,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,30,2336
10776,GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,6,7424
147575,Air_India,Kolkata,Evening,one,Night,Hyderabad,Economy,5.5,45,5985
114705,Vistara,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.33,43,5322
184319,GO_FIRST,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,29,4827
188659,Air_India,Chennai,Morning,one,Night,Mumbai,Economy,12.75,11,11409
94516,Vistara,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,4,16286
299124,Vistara,Chennai,Night,one,Early_Morning,Hyderabad,Business,11.33,28,41064
32667,Air_India,Delhi,Night,one,Night,Hyderabad,Economy,25.0,31,4415
68718,Indigo,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,41,4499
219795,Vistara,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,14,39377
169108,Vistara,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.17,36,1776
226360,Vistara,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,15,53152
82672,Indigo,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,39,5887
208657,Vistara,Delhi,Evening,one,Morning,Mumbai,Business,16.33,20,41281
85783,SpiceJet,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,11,7803
74915,Air_India,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.33,33,4173
18557,Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,42,4500
